barcode,clean_text,pnns_groups_1,pnns_groups_2
3196509014376,ingredients malgre de porc  poltrine de porc  sel de guerande polvre bouquet garnl ,Salty snacks,Salty and fatty products
3193840370437, beauchamp courmets ingredientssucreeau acide citriquearome framboise colorant  e ee  peut avoir des effets indesirables sur lactivite et  attention des enfants d ,Beverages,Sweetened beverages
3193840270324,lection raoul ge sauce gastronomique bordelaise echalotes a  chaus jules cesar  beau endezvous des gourm ha preference ,Fat and sauces,Dressings and sauces
3193840270324, beauchamp gourmets ingredients bouill on fond de veau vin rouge de bordeaux dont sulf tesechalotes  beurrefarine de ble vinaigre de vinselpoivre thymlaurier poide net gr proul ge hoe astronomique sod delaise halotes ,Fat and sauces,Dressings and sauces
3193840271710,raoul ecion sauce gastronomique poivre vert  dexma  chausjules cesar beauch ideale avec viande rouge et magret de canard rendezvous des gourm   a d valeurs nutritionnelles pour  g energie kj kcalmatieres grasses g dont acides gras satures ggluoides f tsuores oprotoines sel ,Fat and sauces,Dressings and sauces
3193840271710,valeurs nutritionnelles pour genergie kjkcalmatieres grasses g dont acides gras satures gglucides g dont sucres gproteines gsel g consommer de preference avant le  fr  ce     ,Fat and sauces,Dressings and sauces
3193840011897,lection le rendezvouse our aoul ageolets verts extra fins  chaus les cesar  ou trnetu os gey ste dexma valeurs nutritionnelles pour genergie  kj kcalmatieres grasses g dont acides gras satures gglucides g dont sucres gproteines gsel  consommer de preference avant le    ,Cereals and potatoes,Legumes
3193840011897,ste dexma chaus le rendez valeurs nutritionnelles pour genergie  kj kcalmatieres grasses g dont acides gras satures gglucides g dont sucres gproteines gsel g consommer de preference avart le      ,Cereals and potatoes,Legumes
3193840010838,champignons de paris en conserve ,fruits-and-vegetables,vegetables
3193840010838,champignons de paris en conserve ,fruits-and-vegetables,vegetables
3193840010838,clion faoul chamiignons paris ter choix eminces chausjules cesar  rendez vous des gourm go le sel ourmetsaas ,fruits-and-vegetables,vegetables
3193840010838,champignons de paris en conserve ,fruits-and-vegetables,vegetables
3193840010838,champignons de paris en conserve ,fruits-and-vegetables,vegetables
3193840010838,champignons de paris en conserve ,fruits-and-vegetables,vegetables
3193840010838,veleus nutritionnelles pour g ernergie  kkenl matieres groesen og dont acides grae antures alucides  dont sueres gproteines gsel tg consommer de preference avant le  selectio jul   chamg enme ,fruits-and-vegetables,vegetables
3193840010838,champignons de paris en conserve ,fruits-and-vegetables,vegetables
3193840010074,raou election petits pois et carottes extra fins a letumee rendezvousesar beme  chausjules cesar ez  g  t noe uensitugreasaons stilinis ste dexma valeurs nutritionnelles pour genergie kjkcalmatieres grasses og dont acides gras satures oglucides dont sucres gproteires a consommer de preference avar  o  o ,Fruits and vegetables,Vegetables
3193840010074,valeurs nutritionnelles pour genergie kjkcalmatieres grasses g dont acides gras satures gglucides  dont sucres gproteines gsel g a consommer de preference avant     ,Fruits and vegetables,Vegetables
3193840012467,ection faou mogettes ul lingots blancs e rendezvous des au naturel  chaus jules cesar  gou  s pnnosb snsou gey valeurs nutritionnelles pour g energie kyokcalmatieres grasses og dont dont sucres s ogiglucides  a consommer de preference avant   e gsel g   o ,Cereals and potatoes,Legumes
3193840012467,valeurs nutritionneiles pour g energie kjkcelmatieres grasses  dont acides gras satures og glucides g dont sucres gproteines g sel g consommer de preference avant  a    ,Cereals and potatoes,Legumes
3193840014850,lecol aoul haricots verts le rendezvous des be extra fins ste dexma   chausjules cesar b go anbuni cides gras satures ont suere valeurs nutritionres rasses g dont a  ,Fruits and vegetables,Vegetables
3193840014850,dexma chausu rendez vou valeurs nutritionnelles pour g energie  ki kcalmatieres grasses g dont acides gras satures og glucides g dont sucres gproteies gsel g a consommer de preference avant le     ,Fruits and vegetables,Vegetables
3193840014850,ste dex le ren valeurs nutritionnelles pour g energie  kj kcalmatieres grasses g dont acides gras satures ogglucides g dont sucres gproteines gsel g a consommer de preference avant le     ,Fruits and vegetables,Vegetables
3193840019633,ste dexma le rende valeurs nutritionnelles pour g energie  kj kcalmatieres grasses g dont acides gras satures gglucides g dont sucres gproteines gsel g a consommer de preference avant la date sur le bocal   ,Fat and sauces,Dressings and sauces
3193840019633,election raou sauce bourguignonne e dexma  chausjules cesar rendez vous desa poids net g geyo suaasg ,Fat and sauces,Dressings and sauces
3193840019633,le x ritucraes pour g energie  koel matieres grasses g ril gars aures gglucides g uores gproteines gsel g a consommer de preference avant la dale sur le bocal ,Fat and sauces,Dressings and sauces
3193840019633,ingredients huile de tournesol tomate moutarde graines de moutarde vinaigre eau sel jaune doeurvinagre vin rougeoignon sucre sel ail epaisssissanrgomme de xanthane exrait depices contient des sulfites ,Fat and sauces,Dressings and sauces
3193840018728,  ul ectioh raoul e rendezvous des goumets a  chausjules cesar be og  le sel  g oteines o  avant gglucides prefarence energie de g valeurs nutritionnelles dont acides satures pour suores consommer  k kcalmatieres grasses g dont ingredients coeurs de celeri eauselacide ascorbiqueet tartrique poids net  polds net contenance totalgr nobe   ,Fruits and vegetables,Vegetables
3193840018728,au ingredients coeurs de celerieausel acide ascorbiqueet tartrique oul geyo sit ss polds net polds net contenance egoutte total ml gr gr    ,Fruits and vegetables,Vegetables
3193840019596,ection sauce bearnaise ma  chausjules cesar  bea poids net  ar endez vous des gour  za g apaldandeddjoot nnusesssesosoo oul gey ste dexma valeurs nutritionnelles pour genergie  kj koal matieres grasses  ob  dont acides gas proteingglucides dont s atures  tbs ,Fat and sauces,Dressings and sauces
3193840019596,valeurs nutritionnelles pour genergie  kj kcalmatieres grasses g dont acides gras setures gglucides g dont sucres gproteines gsel g a consommer de preference avant la date sur le bocal    ,Fat and sauces,Dressings and sauces
3193840019442, lectlon raoul mayonnaise a lluile de tournesol rendezvous des gourme xma  chausjules cesar  beauc poids net  gr ou geysa valeurs n ,Fat and sauces,Dressings and sauces
3193840019442,ingredientshuile de tournes o  jaune doeufmoutardegraines de moutardevinaigre alcooieausel vinaigre vin blancsulfitescitron conserver au frais et consommer rapidement apres ouverture ,Fat and sauces,Dressings and sauces
3193840011361,ection raoul petits pois extra fins garnture cuisines avec oignons le rendezvous des gourm geyo s elles pour og energie valeurs nutritiotieres grasse   kj tures ob sel o ,Fruits and vegetables,Vegetables
3193840011361,inor gourmets a ingredients petits pois   gamiture saladeoignon poids net polds net conte egoutte selaromes naturel total gr    ,Fruits and vegetables,Vegetables
3193840013372,lecol raoul haricots verts pma chausjules cesar extra fins cueilis et ranges main endez vous des gour ul gey ,Fruits and vegetables,Vegetables
3193840013372,le re valeurs nutritionnelles pour genergie  kj kcalmatieres grasses g dont acides gras satures gglucides g dont sucres gproteines gsel g a consommer de preference avant le    ,Fruits and vegetables,Vegetables
3193840011408,тао petts pois t carottes exira fins a l etuvee eren chausjules cesar   r ezvous des gourmet reu o gey valeurs nutritionnelles pour genergie acides gras satures ggluoiae consommer de praference avant le  kj koalmatieres grasses og dont ,Fruits and vegetables,Vegetables
3193840011408,gourmets ino ingredients petit poiseau carottessucresel polds net poids net contenance egoutte total gar ml    ,Fruits and vegetables,Vegetables
3193840019824,ev   raoul ection sauce tartare ste dexma  endezvous des gourm poids net  gr  chausjules cesar  beauc g ah gey valeurs nutritionnelles pour  genergie  kj kcalmatieres grasses  dont aoides gras satures igluoides ig dont sucre proteines asel  ,Fat and sauces,Dressings and sauces
3193840019824,valeurs nutritionnelles pour genergie  kj koalmatieres grasses g dont acides gras satures gglucides g dont sucres gproteines gsel g a consommer de preference avant la date sur le bocal   ,Fat and sauces,Dressings and sauces
3193840618034,lection raoul confiture aod gey irtiss sto dexma  valeurs nalmatisres grasscogenergie le rende acides gras satures alucides s gonsommer de ,Sugary snacks,Sweets
3193840618034,valeurs nutritionnelles pour g energie kikcalmatieres grasses g dont acides gras satures gglucides g dont sucres gproteines gsel g consommer de prerence avant la date sur bocal ,Sugary snacks,Sweets
3193840093800,election biscuits aperitif pistache piment despelette pur beurre exma chais les cesar ren nous des gou ez ou spids oul eyosla valeurs nutritionnelles pour g energie kjkcalmatieres grasses g dont acides gras satures gglucides g dont sucres g proteines gsel g a consommer avant la date sur le sachet    ,Salty snacks,Appetizers
3193840093800,valeurs nutritionnelles pour g energie kjkcalmatieres grasses g dont acides gras satures gglucides g dont sucres gproteines gsel g a consommer avant la date sur le sachet   ,Salty snacks,Appetizers
3193840093800,ingredientsfarine de ble beurre poudre d amandeoeufspistache  piment despelette sel poidsgr net ,Salty snacks,Appetizers
3193840730422,raoul ection meringue sans colorant sans conservateur dexma   chausjules cesar  beauc rendezvous des gourm  b  go sinin juatt un surp nogi itis gey ste dexma valeurs nutritionnelles pour g energie  kj kcalmatieres grasses g dont acides gras satures gglucides g dont sucres  gproteines gsel g consommer de preference avant la date sur le sachet ,Sugary snacks,Biscuits and cakes
3193840730422,ingredients  sucre blanc doeufs sel arome vanille fabrique dans ur atelier utilisant fruits a coquesesamesoja lait poids  gr net ,Sugary snacks,Biscuits and cakes
3193840894742,ection raoul pate de curry togut endezvos des gourm cle haissusorw maanlannqos riawaev eape ppelle eue d p aloen ip valeum nou ,Fat and sauces,Dressings and sauces
3193840894742,ingredientshuile tournesoleau epice curry vinaigre dalcoolsulfites ailpoivre blanc polds net  gr ,Fat and sauces,Dressings and sauces
3193840871514,tion raoul croutons nature ideal avec un potage ou une salade composee rendezvous des courmet  chausjules cesar  xpslp sltirts gey st dexma valeurs nutritionnelles pour genergie kjkcalmatieres grasses g dont acides gras satures gglucides g dont sucres gproteines gsel g consommer de preference avant la date sur le sachet    ,Cereals and potatoes,Bread
